308170
515165
447309
432446
245225
664513
424988
663936
664203
665346
244006
499227
563067
533522
253423
96924
492682
543561
536317
435996
402206
521221
613941
420599
521227
306522
510731
95508
292832
561913
491266
501098
520808
401533
25218
466975
88627
153171
488178
35533
247292
491270
197377
246069
558990
547400
651348
274816
178248
667045
652146
365894
518576
12145
138058
490956
61292
181015
536768
330401
364455
454447
123213
123211
479575
651344
368889
267749
21587
398597
163398
398592
398593
547342
547341
310683
546304
545415
545414
547348
245947
420610
345033
153770
534704
562218
380472
255573
282206
16121
333840
222825
118237
517008
344135
254037
257256
510346
533836
531493
522835
286534
345120
403609
286533
661888
401221
499816
511131
544420
547337
487481
547330
98267
372904
381921
186769
554282
489297
97885
204368
347172
347173
276543
200647
510745
510744
368526
286353
153156
217433
224856
46060
253576
537545
308058
111618
665632
3365
3361
77632
537549
229475
394488
17339
3896
470663
480569
401181
433704
521228
526490
526491
59352
398485
262070
510734
5655
511550
376703
444849
39668
293843
413284
293845
582953
582952
543559
63168
543710
172310
491177
201113
538386
27132
528706
304340
187496
667968
128023
252367
341985
573842
573846
260155
547708
401070
510929
438547
418861
547706
499299
471723
668320
251435
263779
561096
303357
37777
232640
547361
70529
76306
12218
278183
497261
561062
309411
383288
383322
215088
401962
383284
395426
395424
383280
383281
383329
383328
283827
668156
497764
490544
350650
364849
191411
299032
668192
103018
521255
442617
667888
544617
434689
388673
426394
97365
362332
220172
533438
371798
665729
494598
662018
546232
456086
401152
409477
447304
451389
441685
557145
333377
249675
491268
491269
548011
491265
71854
491267
294214
409784
316929
529922
116392
507058
443306
197370
547431
417643
251048
256022
262452
538274
395891
197371
371800
135485
137846
332080
521188
202686
505779
199517
199513
263432
351296
463727
156440
123205
123207
4035
258532
210755
337257
667911
199103
253433
339264
661891
475067
4443
122332
209002
515003
449078
663882
328579
285271
85250
662787
662786
604593
469511
292827
667841
514612
344195
561368
478760
289321
475608
558988
187380
558984
661890
282324
292889
536832
441193
269075
269077
372083
453466
269073
500753
398502
438243
269079
401547
663852
547221
333952
253723
282042
335313
632519
79109
226009
292026
416121
526179
498395
279128
521155
491400
120498
9314
94306
521095
262642
352513
110969
462481
119858
528130
385882
414181
547707
588564
441283
536769
367419
536625
33200
418801
245371
380468
414709
409785
160010
7857
539109
395866
395865
395864
383312
476842
395861
582946
582947
25366
554361
122627
431530
9976
257063
540613
540444
664705
186773
662272
475612
668193
547329
540448
283904
164376
60556
71727
271893
334570
209257
382424
479014
422005
447296
390453
668111
539179
139108
197237
158216
122625
88854
533691
43434
539533
244081
19328
298194
414833
414830
185323
561938
530197
245209
668107
441258
249724
134492
269434
202029
119785
439686
558986
364382
535021
550848
470518
667885
286504
92477
406788
388099
494072
552405
395894
558982
508863
276651
540460
415710
667873
167097
111336
163402
382426
212176
19928
401145
636915
424417
285265
479682
378092
476224
436474
245996
516468
345032
629082
139478
68992
5639
253585
417500
253581
253580
416194
177703
159554
282235
247522
222819
243777
262661
